Species, DayOfYear, Time, Lat, Long, Alt, SolRad, PFD, Temp, CO2, RH, Wind, LAI, ConstTemp, sifSunlit, sifShaded,ql_sunlit, ql_shaded, kdf_sunlit, kdf_shaded, PhiPS2_sunlit, PhiPS2_shaded, fesc, ANet, AGross, VPD, LeafTemp, BoundaryL_Conductance, InternalCO2, Respiration, StomatalConduct, Transpiration,J,sunlitPFD,shadedPFD,sunlitLAI,shadedLAI,GammaValue(gamma_C3 or GammaStar_C4), Gamma_C4,Cs_stomatalConductance, ci, AjLeaf,AcLeaf,AvLeaf,ApLeaf,Azimuth, DayLength, Declination, FracPARDiffuse, FracPARDirect, NIR,NIRFraction, NIRTotal, PAR ,SolarNoon, Sunrise, Sunset, SinElevation, SolarElevation,PotSolarDiffuse, PotSolarTotal, PotSolarDirect, MeasuredSolarRad, PARFraction,PFD, PFDDiffuse, PFDDirect, PFDTotal, Zenith, PotParDirect,PotParDiffuse, PotNIRDirect,PotNIRDiffuse
maize,   199.52,    12.00,    41.18,   -96.44,   100.00,   508.83,  1002.40,    28.58,   372.64,    72.90,     1.99,     2.40, 0,     0.71,     0.71,     0.65,     0.70,     9.00,     9.00,     0.83,     0.83,    1.01,    21.71,    24.28,     1.06,   29.72,     2.16,   203.63,     2.57,     0.09,     2.69,    50.65,   520.86,   392.64,     1.24,    1.16,    0.00,    0.00,  358.89,   203.63,     0.00,     0.00,     0.00,     0.00,     0.23,    14.81,     0.37,     0.80,     0.20,  253.35,    0.54,  253.35,  217.91,    11.67,     4.27,    19.08,     0.94,     1.21,    97.24,  1012.09,   914.85,   471.27,     0.46, 1002.40,  798.04,  204.36, 1002.40,     0.36,   462.62,     51.49,  552.08,   45.66
maize,   199.56,    13.00,    41.18,   -96.44,   100.00,   750.25,  1478.00,    29.29,   369.59,    73.50,     2.29,     2.40, 0,     0.46,     0.46,     0.54,     0.69,     9.00,     9.00,     0.83,     0.83,    1.03,    11.12,    13.99,     1.08,   31.85,     2.32,   215.74,     2.87,     0.05,     1.98,    29.19,   838.55,   425.31,     1.22,    1.17,    0.00,    0.00,  363.02,   215.74,     0.00,     0.00,     0.00,     0.00,     0.80,    14.81,     0.37,     0.57,     0.43,  376.68,    0.54,  376.68,  321.30,    11.67,     4.27,    19.08,     0.90,     1.11,    96.63,   961.46,   864.84,   697.99,     0.46, 1478.00,  835.46,  642.54, 1478.00,     0.46,   439.41,     57.66,  525.71,   57.04
maize,   199.60,    14.00,    41.18,   -96.44,   100.00,   748.17,  1473.90,    30.39,   362.74,    73.80,     2.58,     2.40, 0,     1.63,     1.63,     0.53,     0.70,     9.00,     9.00,     0.83,     0.83,    0.99,    49.16,    51.88,     1.14,   30.79,     2.46,   189.26,     2.72,     0.22,     5.47,   108.21,   877.13,   393.09,     1.18,    1.22,    0.00,    0.00,  335.41,   189.26,     0.00,     0.00,     0.00,     0.00,     1.16,    14.81,     0.37,     0.52,     0.48,  382.25,    0.54,  382.25,  320.41,    11.67,     4.27,    19.08,     0.81,     0.95,    95.14,   853.42,   758.28,   702.67,     0.46, 1473.90,  765.21,  708.69, 1473.90,     0.62,   389.81,     68.38,  469.38,   77.26
maize,   199.65,    15.00,    41.18,   -96.44,   100.00,   674.01,  1327.80,    31.13,   363.59,    70.10,     2.96,     2.40, 0,     0.95,     0.95,     0.54,     0.72,     9.00,     9.00,     0.83,     0.83,    1.04,    26.70,    29.62,     1.35,   32.14,     2.64,   190.92,     2.91,     0.11,     3.96,    61.78,   844.04,   347.58,     1.10,    1.30,    0.00,    0.00,  349.73,   190.92,     0.00,     0.00,     0.00,     0.00,     1.40,    14.81,     0.37,     0.51,     0.49,  353.22,    0.55,  353.22,  288.65,    11.67,     4.27,    19.08,     0.69,     0.76,    92.39,   696.47,   604.07,   641.87,     0.45, 1327.80,  676.88,  650.92, 1327.80,     0.81,   317.55,     77.93,  387.33,   96.62
maize,   199.69,    16.00,    41.18,   -96.44,   100.00,   524.57,  1033.40,    31.26,   366.17,    69.10,     2.64,     2.40, 0,     1.05,     1.05,     0.58,     0.75,     9.00,     9.00,     0.83,     0.83,    1.08,    31.18,    34.03,     1.41,   31.66,     2.49,   188.35,     2.84,     0.13,     4.18,    70.98,   718.10,   286.56,     0.96,    1.43,    0.00,    0.00,  349.03,   188.35,     0.00,     0.00,     0.00,     0.00,     1.58,    14.81,     0.37,     0.55,     0.45,  284.34,    0.56,  284.34,  224.65,    11.67,     4.27,    19.08,     0.54,     0.57,    87.47,   503.85,   416.38,   508.99,     0.44, 1033.40,  565.99,  467.41, 1033.40,     1.01,   228.37,     79.60,  285.87,  103.92
maize,   200.31,     7.00,    41.18,   -96.44,   100.00,   331.12,   652.30,    26.13,   406.77,    77.80,     4.37,     2.41, 0,     0.56,     0.56,     0.70,     0.77,     9.00,     9.00,     0.83,     0.83,    1.36,    13.63,    15.86,     0.75,   27.01,     3.21,   243.17,     2.23,     0.06,     1.23,    32.91,   401.93,   241.29,     0.90,    1.51,    0.00,    0.00,  400.95,   243.17,     0.00,     0.00,     0.00,     0.00,    -1.64,    14.78,     0.37,     0.76,     0.24,  182.17,    0.56,  182.17,  141.80,    11.67,     4.28,    19.07,     0.48,     0.49,    84.84,   430.15,   345.31,   323.98,     0.44,  652.30,  494.53,  157.77,  652.30,     1.08,   193.99,     77.15,  246.58,  101.74
maize,   200.35,     8.00,    41.18,   -96.44,   100.00,   532.89,  1049.80,    27.38,   394.13,    75.40,     4.87,     2.41, 0,     0.99,     0.99,     0.61,     0.73,     9.00,     9.00,     0.83,     0.83,    1.05,    30.34,    32.71,     0.90,   28.19,     3.39,   217.57,     2.37,     0.12,     2.91,    67.88,   639.50,   335.01,     1.06,    1.35,    0.00,    0.00,  381.85,   217.57,     0.00,     0.00,     0.00,     0.00,    -1.46,    14.78,     0.37,     0.64,     0.36,  282.33,    0.55,  282.33,  228.22,    11.67,     4.28,    19.07,     0.64,     0.69,    90.97,   631.19,   540.22,   510.55,     0.45, 1049.80,  672.49,  377.31, 1049.80,     0.88,   287.39,     79.76,  353.05,  101.16
maize,   200.40,     9.00,    41.18,   -96.44,   100.00,   709.90,  1398.50,    28.66,   386.27,    73.10,     5.45,     2.41, 0,     1.60,     1.60,     0.54,     0.71,     9.00,     9.00,     0.83,     0.83,    2.00,    23.11,    25.71,     1.06,   29.95,     3.58,   212.47,     2.60,     0.09,     2.87,    53.36,   840.16,   381.69,     1.16,    1.25,    0.00,    0.00,  377.43,   212.47,     0.00,     0.00,     0.00,     0.00,    -1.25,    14.78,     0.37,     0.54,     0.46,  365.68,    0.55,  365.68,  304.02,    11.67,     4.28,    19.07,     0.77,     0.88,    94.34,   802.46,   708.12,   669.71,     0.45, 1398.50,  748.71,  649.79, 1398.50,     0.69,   366.36,     72.28,  442.74,   84.85
maize,   200.44,    10.00,    41.18,   -96.44,   100.00,   852.89,  1680.20,    29.83,   379.32,    68.60,     5.64,     2.41, 0,     0.00,     0.00,     0.49,     0.71,     9.00,     9.00,     0.83,     0.83,    2.00, -152847.23, -152844.27,     1.32,   32.46,     3.64, 14443482.39,     2.96,     0.01,     0.34, -317179.96,  1004.41,   384.63,     1.21,    1.20,    0.00,    0.00,57861.00, 14443482.39,     0.00,     0.00,     0.00,     0.00,    -0.94,    14.78,     0.37,     0.44,     0.56,  430.50,    0.54,  430.50,  365.26,    11.67,     4.28,    19.07,     0.87,     1.06,    96.21,   928.80,   832.59,   795.76,     0.46, 1680.20,  732.83,  947.37, 1680.20,     0.51,   424.40,     61.26,  508.65,   63.75
maize,   200.48,    11.00,    41.18,   -96.44,   100.00,   903.10,  1779.10,    30.29,   374.01,    70.10,     5.08,     2.41, 0,     0.00,     0.00,     0.47,     0.70,     9.00,     9.00,     0.83,     0.83,    2.00, -150345.93, -150342.86,     1.29,   33.15,     3.46, 14210154.87,     3.07,     0.01,     0.35, -311989.08,  1048.12,   389.17,     1.24,    1.17,    0.00,    0.00,59950.00, 14210154.87,     0.00,     0.00,     0.00,     0.00,    -0.45,    14.78,     0.37,     0.41,     0.59,  450.56,    0.54,  450.56,  386.76,    11.67,     4.28,    19.07,     0.93,     1.19,    97.10,  1000.10,   902.99,   837.32,     0.46, 1779.10,  734.88, 1044.22, 1779.10,     0.38,   457.09,     53.03,  545.79,   48.48
maize,   200.52,    12.00,    41.18,   -96.44,   100.00,   980.51,  1931.60,    31.45,   370.40,    68.30,     4.75,     2.41, 0,     0.00,     0.00,     0.44,     0.73,     9.00,     9.00,     0.83,     0.83,    2.00, -148573.86, -148570.57,     1.46,   34.52,     3.34, 14044677.25,     3.29,     0.01,     0.39, -308311.26,  1167.75,   339.29,     1.24,    1.17,    0.00,    0.00,61254.94, 14044677.25,     0.00,     0.00,     0.00,     0.00,     0.23,    14.78,     0.37,     0.32,     0.68,  488.31,    0.54,  488.31,  419.91,    11.67,     4.28,    19.07,     0.94,     1.21,    97.23,  1010.85,   913.62,   908.23,     0.46, 1931.60,  612.04, 1319.56, 1931.60,     0.36,   462.02,     51.66,  551.39,   45.97
maize,   200.56,    13.00,    41.18,   -96.44,   100.00,   919.09,  1810.60,    32.34,   367.75,    66.60,     4.66,     2.41, 0,     1.22,     1.22,     0.46,     0.72,     9.00,     9.00,     0.83,     0.83,    2.00,    15.08,    18.32,     1.62,   34.18,     3.31,   195.69,     3.23,     0.06,     2.99,    38.01,  1095.15,   360.72,     1.22,    1.19,    0.00,    0.00,  361.51,   195.69,     0.00,     0.00,     0.00,     0.00,     0.80,    14.78,     0.37,     0.37,     0.63,  461.55,    0.54,  461.55,  393.61,    11.67,     4.28,    19.07,     0.90,     1.11,    96.62,   960.24,   863.62,   855.15,     0.46, 1810.60,  669.40, 1141.20, 1810.60,     0.46,   438.82,     57.81,  525.03,   57.32
maize,   200.60,    14.00,    41.18,   -96.44,   100.00,   853.65,  1681.70,    32.80,   369.71,    64.70,     4.68,     2.41, 0,     0.66,     0.66,     0.47,     0.72,     9.00,     9.00,     0.83,     0.83,    2.00,     6.74,    10.12,     1.76,   35.08,     3.32,   216.01,     3.38,     0.03,     1.70,    21.01,  1053.42,   345.24,     1.18,    1.23,    0.00,    0.00,  366.93,   216.01,     0.00,     0.00,     0.00,     0.00,     1.16,    14.78,     0.37,     0.38,     0.62,  436.24,    0.54,  436.24,  365.59,    11.67,     4.28,    19.07,     0.81,     0.95,    95.13,   852.14,   757.01,   801.83,     0.46, 1681.70,  645.68, 1036.02, 1681.70,     0.62,   389.19,     68.50,  468.67,   77.47
maize,   200.65,    15.00,    41.18,   -96.44,   100.00,   720.46,  1419.30,    33.08,   373.20,    64.50,     5.17,     2.41, 0,     0.42,     0.42,     0.51,     0.73,     9.00,     9.00,     0.83,     0.83,    2.00,     3.31,     6.72,     1.79,   35.25,     3.49,   249.30,     3.41,     0.02,     1.04,    13.94,   931.47,   328.08,     1.10,    1.31,    0.00,    0.00,  371.90,   249.30,     0.00,     0.00,     0.00,     0.00,     1.40,    14.78,     0.37,     0.44,     0.56,  377.65,    0.55,  377.65,  308.54,    11.67,     4.28,    19.07,     0.69,     0.76,    92.37,   695.06,   602.69,   686.19,     0.45, 1419.30,  629.10,  790.20, 1419.30,     0.81,   316.88,     77.99,  386.56,   96.75
maize,   200.69,    16.00,    41.18,   -96.44,   100.00,   550.96,  1085.40,    33.35,   374.52,    63.90,     4.67,     2.41, 0,     0.30,     0.30,     0.56,     0.75,     9.00,     9.00,     0.83,     0.83,    2.00,     1.75,     5.17,     1.85,   35.31,     3.31,   282.35,     3.42,     0.01,     0.74,    10.73,   777.55,   278.03,     0.96,    1.44,    0.00,    0.00,  373.80,   282.35,     0.00,     0.00,     0.00,     0.00,     1.58,    14.78,     0.37,     0.50,     0.50,  298.74,    0.56,  298.74,  235.96,    11.67,     4.28,    19.07,     0.53,     0.56,    87.42,   502.29,   414.86,   534.70,     0.44, 1085.40,  545.43,  539.97, 1085.40,     1.01,   227.62,     79.56,  285.02,  103.90
maize,   201.31,     7.00,    41.18,   -96.44,   100.00,   263.65,   519.40,    27.36,   418.20,    72.00,     1.27,     2.42, 0,     0.25,     0.25,     0.75,     0.78,     9.00,     9.00,     0.83,     0.83,    1.22,     5.61,     8.04,     1.02,   28.67,     1.73,   268.57,     2.43,     0.03,     0.78,    16.60,   294.68,   211.10,     0.90,    1.53,    0.00,    0.00,  413.76,   268.57,     0.00,     0.00,     0.00,     0.00,    -1.64,    14.76,     0.36,     0.84,     0.16,  145.13,    0.56,  145.13,  112.91,    11.68,     4.30,    19.05,     0.47,     0.49,    84.76,   427.97,   343.21,   258.04,     0.44,  519.40,  437.57,   81.83,  519.40,     1.08,   192.96,     77.04,  245.40,  101.63
maize,   201.35,     8.00,    41.18,   -96.44,   100.00,   489.24,   963.80,    28.50,   404.06,    69.70,     1.89,     2.42, 0,     0.67,     0.67,     0.63,     0.73,     9.00,     9.00,     0.83,     0.83,    1.07,    19.47,    22.05,     1.18,   29.78,     2.11,   217.77,     2.58,     0.07,     2.44,    45.52,   569.53,   327.70,     1.06,    1.36,    0.00,    0.00,  391.41,   217.77,     0.00,     0.00,     0.00,     0.00,    -1.46,    14.76,     0.36,     0.69,     0.31,  259.29,    0.55,  259.29,  209.52,    11.68,     4.30,    19.05,     0.64,     0.69,    90.93,   629.23,   538.30,   468.81,     0.45,  963.80,  664.69,  299.11,  963.80,     0.88,   286.46,     79.80,  351.99,  101.27
maize,   201.40,     9.00,    41.18,   -96.44,   100.00,   655.33,  1291.00,    30.36,   394.01,    65.20,     1.40,     2.42, 0,     1.11,     1.11,     0.57,     0.71,     9.00,     9.00,     0.83,     0.83,    0.97,    34.85,    37.61,     1.51,   31.07,     1.81,   193.06,     2.76,     0.13,     4.58,    77.64,   754.74,   385.99,     1.16,    1.26,    0.00,    0.00,  367.70,   193.06,     0.00,     0.00,     0.00,     0.00,    -1.25,    14.76,     0.36,     0.60,     0.40,  337.67,    0.55,  337.67,  280.65,    11.68,     4.30,    19.05,     0.77,     0.88,    94.32,   800.73,   706.41,   618.32,     0.45, 1291.00,  768.99,  522.01, 1291.00,     0.69,   365.53,     72.40,  441.80,   85.10
maize,   201.44,    10.00,    41.18,   -96.44,   100.00,   848.98,  1672.50,    31.80,   386.58,    62.90,     0.78,     2.42, 0,     1.38,     1.38,     0.49,     0.71,     9.00,     9.00,     0.83,     0.83,    0.96,    41.08,    44.04,     1.74,   32.47,     1.35,   181.55,     2.96,     0.17,     5.97,    90.91,   997.79,   384.58,     1.21,    1.21,    0.00,    0.00,  345.04,   181.55,     0.00,     0.00,     0.00,     0.00,    -0.94,    14.76,     0.36,     0.44,     0.56,  428.64,    0.54,  428.64,  363.59,    11.68,     4.30,    19.05,     0.87,     1.06,    96.20,   927.28,   831.08,   792.22,     0.46, 1672.50,  736.00,  936.50, 1672.50,     0.51,   423.66,     61.43,  507.82,   64.07
maize,   201.48,    11.00,    41.18,   -96.44,   100.00,   957.61,  1886.50,    32.72,   381.67,    59.30,     0.59,     2.42, 0,     1.49,     1.49,     0.45,     0.72,     9.00,     9.00,     0.83,     0.83,    0.92,    44.96,    48.01,     2.02,   33.01,     1.18,   170.81,     3.04,     0.19,     6.87,    99.11,  1135.56,   351.00,     1.24,    1.18,    0.00,    0.00,  329.39,   170.81,     0.00,     0.00,     0.00,     0.00,    -0.45,    14.76,     0.36,     0.34,     0.66,  477.87,    0.54,  477.87,  410.11,    11.68,     4.30,    19.05,     0.93,     1.19,    97.09,   998.72,   901.63,   887.98,     0.46, 1886.50,  644.08, 1242.42, 1886.50,     0.39,   456.43,     53.21,  545.03,   48.82
maize,   201.52,    12.00,    41.18,   -96.44,   100.00,   980.66,  1931.90,    33.26,   374.92,    61.30,     1.57,     2.42, 0,     1.95,     1.95,     0.44,     0.73,     9.00,     9.00,     0.83,     0.83,    0.96,    57.33,    60.34,     1.98,   32.77,     1.92,   170.72,     3.01,     0.23,     7.98,   124.57,  1167.83,   337.29,     1.24,    1.18,    0.00,    0.00,  334.06,   170.72,     0.00,     0.00,     0.00,     0.00,     0.23,    14.76,     0.36,     0.32,     0.68,  488.50,    0.54,  488.50,  419.98,    11.68,     4.30,    19.05,     0.93,     1.21,    97.22,  1009.55,   912.33,   908.48,     0.46, 1931.90,  609.90, 1322.00, 1931.90,     0.36,   461.39,     51.84,  550.67,   46.29
maize,   201.56,    13.00,    41.18,   -96.44,   100.00,   908.43,  1789.60,    33.32,   375.27,    60.70,     1.70,     2.42, 0,     1.59,     1.59,     0.47,     0.71,     9.00,     9.00,     0.83,     0.83,    1.00,    45.24,    48.33,     2.01,   33.33,     2.00,   171.46,     3.10,     0.17,     6.98,    99.78,  1077.12,   366.14,     1.23,    1.20,    0.00,    0.00,  344.28,   171.46,     0.00,     0.00,     0.00,     0.00,     0.80,    14.76,     0.36,     0.38,     0.62,  456.29,    0.54,  456.29,  389.04,    11.68,     4.30,    19.05,     0.90,     1.11,    96.61,   958.95,   862.34,   845.34,     0.46, 1789.60,  685.63, 1103.97, 1789.60,     0.46,   438.19,     57.97,  524.32,   57.61
maize,   201.60,    14.00,    41.18,   -96.44,   100.00,   639.29,  1259.40,    32.93,   374.66,    61.70,     1.35,     2.42, 0,     1.54,     1.54,     0.58,     0.70,     9.00,     9.00,     0.83,     0.83,    1.02,    46.58,    49.51,     1.92,   32.29,     1.78,   172.95,     2.94,     0.19,     6.24,   102.21,   713.59,   398.58,     1.18,    1.24,    0.00,    0.00,  338.86,   172.95,     0.00,     0.00,     0.00,     0.00,     1.15,    14.76,     0.36,     0.63,     0.37,  326.77,    0.54,  326.77,  273.78,    11.68,     4.30,    19.05,     0.81,     0.95,    95.11,   850.78,   755.66,   600.55,     0.46, 1259.40,  798.97,  460.43, 1259.40,     0.62,   388.54,     68.61,  467.93,   77.70
maize,   201.65,    15.00,    41.18,   -96.44,   100.00,   601.98,  1185.90,    32.82,   367.66,    64.80,     1.55,     2.42, 0,     1.00,     1.00,     0.58,     0.72,     9.00,     9.00,     0.83,     0.83,    1.04,    29.30,    32.38,     1.75,   33.25,     1.91,   180.69,     3.08,     0.12,     4.62,    66.85,   719.89,   354.87,     1.10,    1.32,    0.00,    0.00,  346.64,   180.69,     0.00,     0.00,     0.00,     0.00,     1.39,    14.76,     0.36,     0.60,     0.40,  315.63,    0.55,  315.63,  257.80,    11.68,     4.30,    19.05,     0.69,     0.76,    92.34,   693.57,   601.22,   573.43,     0.45, 1185.90,  708.47,  477.43, 1185.90,     0.81,   316.17,     78.05,  385.75,   96.88
maize,   201.69,    16.00,    41.18,   -96.44,   100.00,   325.13,   640.50,    32.43,   367.35,    65.50,     1.25,     2.42, 0,     0.44,     0.44,     0.71,     0.77,     9.00,     9.00,     0.83,     0.83,    1.09,    12.44,    15.50,     1.68,   33.09,     1.72,   196.81,     3.06,     0.05,     2.15,    32.00,   365.13,   250.78,     0.96,    1.46,    0.00,    0.00,  357.41,   196.81,     0.00,     0.00,     0.00,     0.00,     1.58,    14.76,     0.36,     0.81,     0.19,  176.35,    0.56,  176.35,  139.24,    11.68,     4.30,    19.05,     0.53,     0.56,    87.38,   500.63,   413.25,   315.59,     0.44,  640.50,  517.14,  123.36,  640.50,     1.01,   226.83,     79.52,  284.12,  103.88
maize,   202.31,     7.00,    41.18,   -96.44,   100.00,   369.85,   728.60,    28.35,   413.83,    64.40,     3.47,     2.37, 0,     0.70,     0.70,     0.67,     0.76,     9.00,     9.00,     0.83,     0.83,    1.39,    16.23,    18.73,     1.37,   29.13,     2.86,   215.86,     2.49,     0.06,     2.02,    39.47,   476.15,   253.39,     0.89,    1.48,    0.00,    0.00,  406.05,   215.86,     0.00,     0.00,     0.00,     0.00,    -1.63,    14.73,     0.36,     0.70,     0.30,  203.68,    0.56,  203.68,  158.39,    11.68,     4.31,    19.04,     0.47,     0.49,    84.68,   425.76,   341.08,   362.07,     0.44,  728.60,  511.23,  217.37,  728.60,     1.08,   191.90,     76.94,  244.19,  101.52
maize,   202.35,     8.00,    41.18,   -96.44,   100.00,   524.62,  1033.50,    29.58,   398.57,    63.20,     3.57,     2.37, 0,     0.83,     0.83,     0.61,     0.73,     9.00,     9.00,     0.83,     0.83,    1.11,    23.24,    25.90,     1.52,   30.38,     2.90,   196.86,     2.66,     0.08,     3.14,    54.59,   631.10,   336.28,     1.05,    1.32,    0.00,    0.00,  387.58,   196.86,     0.00,     0.00,     0.00,     0.00,    -1.46,    14.73,     0.36,     0.65,     0.35,  278.14,    0.55,  278.14,  224.67,    11.68,     4.31,    19.04,     0.63,     0.69,    90.89,   627.23,   536.34,   502.81,     0.45, 1033.50,  669.54,  363.96, 1033.50,     0.88,   285.50,     79.84,  350.91,  101.37
maize,   202.40,     9.00,    41.18,   -96.44,   100.00,   714.06,  1406.70,    30.99,   386.33,    61.00,     3.52,     2.37, 0,     1.26,     1.26,     0.53,     0.71,     9.00,     9.00,     0.83,     0.83,    1.01,    37.05,    39.85,     1.75,   31.39,     2.88,   178.72,     2.80,     0.13,     5.22,    84.00,   852.29,   383.07,     1.15,    1.22,    0.00,    0.00,  368.69,   178.72,     0.00,     0.00,     0.00,     0.00,    -1.24,    14.73,     0.36,     0.53,     0.47,  368.04,    0.55,  368.04,  305.80,    11.68,     4.31,    19.04,     0.77,     0.88,    94.30,   798.96,   704.66,   673.85,     0.45, 1406.70,  743.28,  663.42, 1406.70,     0.69,   364.68,     72.53,  440.84,   85.35
